id,image
trey-washington,"https://www.maddenratings.com/wp-content/uploads/trey-washington-4599160-madden-photo.png"
luke-tenuta,"https://www.maddenratings.com/wp-content/uploads/luke-tenuta-22467-madden-photo.png"
nolan-rucci,"https://www.maddenratings.com/wp-content/uploads/madden-nfl-player.png"
jimmy-morrissey,"https://www.maddenratings.com/wp-content/uploads/jimmy-morrissey-21843-madden-photo.png"
geno-vandemark,"https://www.maddenratings.com/wp-content/uploads/madden-nfl-player.png"
west-weeks,"https://www.maddenratings.com/wp-content/uploads/madden-nfl-player.png"
trevor-lawrence,"https://www.maddenratings.com/wp-content/uploads/trevor-lawrence-21553-madden-photo.png"
foyesade-oluokun,"https://www.maddenratings.com/wp-content/uploads/foyesade-oluokun-13468-madden-photo.png"
travis-hunter,"https://www.maddenratings.com/wp-content/uploads/travis-hunter-15101-madden-photo.png"
josh-hines-allen,"https://www.maddenratings.com/wp-content/uploads/josh-hines-allen-20410-madden-photo.png"
antonio-johnson,"https://www.maddenratings.com/wp-content/uploads/antonio-johnson-22709-madden-photo.png"
josh-sills,"https://www.maddenratings.com/wp-content/uploads/josh-sills-22643-madden-photo.png"
jakobi-meyers,"https://www.maddenratings.com/wp-content/uploads/jakobi-meyers-20433-madden-photo.png"
brian-thomas-jr,"https://www.maddenratings.com/wp-content/uploads/brian-thomas-jr-14648-madden-photo.png"
parker-washington,"https://www.maddenratings.com/wp-content/uploads/parker-washington-22766-madden-photo.png"
cam-little,"https://www.maddenratings.com/wp-content/uploads/cam-little-15006-madden-photo.png"
anton-harrison,"https://www.maddenratings.com/wp-content/uploads/anton-harrison-22850-madden-photo.png"
ezra-cleveland,"https://www.maddenratings.com/wp-content/uploads/ezra-cleveland-20966-madden-photo.png"
jarrian-jones,"https://www.maddenratings.com/wp-content/uploads/jarrian-jones-14956-madden-photo.png"
jourdan-lewis,"https://www.maddenratings.com/wp-content/uploads/jourdan-lewis-12555-madden-photo.png"
brenton-strange,"https://www.maddenratings.com/wp-content/uploads/brenton-strange-22842-madden-photo.png"
bhayshul-tuten,"https://www.maddenratings.com/wp-content/uploads/bhayshul-tuten-14812-madden-photo.png"
logan-cooke,"https://www.maddenratings.com/wp-content/uploads/logan-cooke-13484-madden-photo.png"
dennis-gardeck,"https://www.maddenratings.com/wp-content/uploads/dennis-gardeck-13610-madden-photo.png"
travon-walker,"https://www.maddenratings.com/wp-content/uploads/travon-walker-22305-madden-photo.png"
montaric-brown,"https://www.maddenratings.com/wp-content/uploads/montaric-brown-22256-madden-photo.png"
caleb-ransaw,"https://www.maddenratings.com/wp-content/uploads/caleb-ransaw-15330-madden-photo.png"
walker-little,"https://www.maddenratings.com/wp-content/uploads/walker-little-21538-madden-photo.png"
eric-murray,"https://www.maddenratings.com/wp-content/uploads/eric-murray-17713-madden-photo.png"
arik-armstead,"https://www.maddenratings.com/wp-content/uploads/arik-armstead-2533-madden-photo.png"
robert-hainsey,"https://www.maddenratings.com/wp-content/uploads/robert-hainsey-21643-madden-photo.png"
davon-hamilton,"https://www.maddenratings.com/wp-content/uploads/davon-hamilton-21122-madden-photo.png"
emmanuel-pregnon,"https://www.maddenratings.com/wp-content/uploads/emmanuel-pregnon-16208.png"
ruke-orhorhoro,"https://www.maddenratings.com/wp-content/uploads/ruke-orhorhoro-14850-madden-photo.png"
albert-regis,"https://www.maddenratings.com/wp-content/uploads/albert-regis-16417.png"
patrick-mekari,"https://www.maddenratings.com/wp-content/uploads/patrick-mekari-20856-madden-photo.png"
wesley-williams,"https://www.maddenratings.com/wp-content/uploads/wesley-williams-16279.png"
ross-matiscik,"https://www.maddenratings.com/wp-content/uploads/ross-matiscik-21400-madden-photo.png"
chris-rodriguez-jr,"https://www.maddenratings.com/wp-content/uploads/chris-rodriguez-jr-22737-madden-photo.png"
ameer-abdullah,"https://www.maddenratings.com/wp-content/uploads/ameer-abdullah-2402-madden-photo.png"
dane-jackson,"https://www.maddenratings.com/wp-content/uploads/dane-jackson-21163-madden-photo.png"
wyatt-milum,"https://www.maddenratings.com/wp-content/uploads/wyatt-milum-15129-madden-photo.png"
zach-durfee,"https://www.maddenratings.com/wp-content/uploads/zach-durfee-10202.png"
cole-van-lanen,"https://www.maddenratings.com/wp-content/uploads/cole-van-lanen-21932-madden-photo.png"
josh-cameron,"https://www.maddenratings.com/wp-content/uploads/josh-cameron-16245.png"
lequint-allen,"https://www.maddenratings.com/wp-content/uploads/lequint-allen-15052-madden-photo.png"
ventrell-miller,"https://www.maddenratings.com/wp-content/uploads/ventrell-miller-22202-madden-photo.png"
chandler-brayboy,"https://www.maddenratings.com/wp-content/uploads/chandler-brayboy-4573243-madden-photo.png"
jalen-huskey,"https://www.maddenratings.com/wp-content/uploads/jalen-huskey-16254.png"
chuma-edoga,"https://www.maddenratings.com/wp-content/uploads/chuma-edoga-20366-madden-photo.png"
deejay-dallas,"https://www.maddenratings.com/wp-content/uploads/deejay-dallas-20922-madden-photo.png"
nate-boerkircher,"https://www.maddenratings.com/wp-content/uploads/nate-boerkircher-16353.png"
trystan-colon-castillo,"https://www.maddenratings.com/wp-content/uploads/trystan-colon-20978-madden-photo.png"
cj-williams,"https://www.maddenratings.com/wp-content/uploads/cj-williams-10196.png"
parker-hughes,"https://www.maddenratings.com/wp-content/uploads/parker-hughes-10204.png"
jack-kiser,"https://www.maddenratings.com/wp-content/uploads/jack-kiser-15253-madden-photo.png"
austin-trammell,"https://www.maddenratings.com/wp-content/uploads/austin-trammell-23308-madden-photo.png"
brady-boyd,"https://www.maddenratings.com/wp-content/uploads/madden-nfl-player.png"
rayuan-lane-iii,"https://www.maddenratings.com/wp-content/uploads/rayuan-lane-iii-15352-madden-photo.png"
quinton-bohanna,"https://www.maddenratings.com/wp-content/uploads/quinton-bohanna-21928-madden-photo.png"
bryan-thomas-jr,"https://www.maddenratings.com/wp-content/uploads/madden-nfl-player.png"
christian-braswell,"https://www.maddenratings.com/wp-content/uploads/christian-braswell-22223-madden-photo.png"
danny-striggow,"https://www.maddenratings.com/wp-content/uploads/Danny-Striggow-4673.png"
bj-green-ii,"https://www.maddenratings.com/wp-content/uploads/bj-green-ii-4875266-madden-photo.png"
hunter-long,"https://www.maddenratings.com/wp-content/uploads/hunter-long-21563-madden-photo.png"
matt-dickerson,"https://www.maddenratings.com/wp-content/uploads/matt-dickerson-13390-madden-photo.png"
tanner-koziol,"https://www.maddenratings.com/wp-content/uploads/tanner-koziol-16244.png"
devon-marshall,"https://www.maddenratings.com/wp-content/uploads/madden-nfl-player.png"
yasir-abdullah,"https://www.maddenratings.com/wp-content/uploads/yasir-abdullah-22984-madden-photo.png"
tim-jones,"https://www.maddenratings.com/wp-content/uploads/tim-jones-22607-madden-photo.png"
jalen-mcleod,"https://www.maddenratings.com/wp-content/uploads/jalen-mcleod-15255-madden-photo.png"
garrett-digiorgio,"https://www.maddenratings.com/wp-content/uploads/madden-nfl-player.png"
branson-combs,"https://www.maddenratings.com/wp-content/uploads/branson-combs-4572704-madden-photo.png"
joey-aguilar,"https://www.maddenratings.com/wp-content/uploads/madden-nfl-player.png"
quintin-morris,"https://www.maddenratings.com/wp-content/uploads/quintin-morris-21625-madden-photo.png"
nick-mullens,"https://www.maddenratings.com/wp-content/uploads/nick-mullens-13834-madden-photo.png"
jonah-monheim,"https://www.maddenratings.com/wp-content/uploads/jonah-monheim-15155-madden-photo.png"
trevian-thomas,"https://www.maddenratings.com/wp-content/uploads/trevian-thomas-4570633-madden-photo.png"
chris-jones,"https://www.maddenratings.com/wp-content/uploads/chris-jones-17676-madden-photo.png"
creed-humphrey,"https://www.maddenratings.com/wp-content/uploads/creed-humphrey-21551-madden-photo.png"
patrick-mahomes,"https://www.maddenratings.com/wp-content/uploads/patrick-mahomes-12635-madden-photo.png"
trey-smith,"https://www.maddenratings.com/wp-content/uploads/trey-smith-21648-madden-photo.png"
travis-kelce,"https://www.maddenratings.com/wp-content/uploads/travis-kelce-890-madden-photo.png"
camron-silmon-craig,"https://www.maddenratings.com/wp-content/uploads/camron-silmon-craig-4877475-madden-photo.png"
carter-bradley,"https://www.maddenratings.com/wp-content/uploads/carter-bradley-4362260-madden-photo.png"
rashee-rice,"https://www.maddenratings.com/wp-content/uploads/rashee-rice-22765-madden-photo.png"
george-karlaftis,"https://www.maddenratings.com/wp-content/uploads/george-karlaftis-22140-madden-photo.png"
harrison-butker,"https://www.maddenratings.com/wp-content/uploads/harrison-butker-12863-madden-photo.png"
josh-simmons,"https://www.maddenratings.com/wp-content/uploads/josh-simmons-15124-madden-photo.png"
ljarius-sneed,"https://www.maddenratings.com/wp-content/uploads/ljarius-sneed-21351-madden-photo.png"
kenneth-walker,"https://www.maddenratings.com/wp-content/uploads/kenneth-walker-iii-22338-madden-photo.png"
nick-bolton,"https://www.maddenratings.com/wp-content/uploads/nick-bolton-21474-madden-photo.png"
drue-tranquill,"https://www.maddenratings.com/wp-content/uploads/drue-tranquill-20444-madden-photo.png"
mansoor-delane,"https://www.maddenratings.com/wp-content/uploads/mansoor-delane-1827.png"
r-mason-thomas,"https://www.maddenratings.com/wp-content/uploads/r-mason-thomas-16374.png"
alohi-gilman,"https://www.maddenratings.com/wp-content/uploads/alohi-gilman-21016-madden-photo.png"
kristian-fulton,"https://www.maddenratings.com/wp-content/uploads/kristian-fulton-21259-madden-photo.png"
xavier-worthy,"https://www.maddenratings.com/wp-content/uploads/xavier-worthy-14650-madden-photo.png"
matt-araiza,"https://www.maddenratings.com/wp-content/uploads/matt-araiza-22388-madden-photo.png"
peter-woods,"https://www.maddenratings.com/wp-content/uploads/peter-woods-16269.png"
chamarri-conner,"https://www.maddenratings.com/wp-content/uploads/chamarri-conner-23060-madden-photo.png"
kingsley-suamataia,"https://www.maddenratings.com/wp-content/uploads/kingsley-suamataia-14705-madden-photo.png"
kader-kohou,"https://www.maddenratings.com/wp-content/uploads/kader-kohou-22638-madden-photo.png"
brashard-smith,"https://www.maddenratings.com/wp-content/uploads/brashard-smith-4596602-madden-photo.png"
james-winchester,"https://www.maddenratings.com/wp-content/uploads/james-winchester-2725-madden-photo.png"
jadon-canady,"https://www.maddenratings.com/wp-content/uploads/jadon-canady-16381.png"
khyiris-tonga,"https://www.maddenratings.com/wp-content/uploads/khyiris-tonga-21891-madden-photo.png"
noah-gray,"https://www.maddenratings.com/wp-content/uploads/noah-gray-21810-madden-photo.png"
tyquan-thornton,"https://www.maddenratings.com/wp-content/uploads/tyquan-thornton-22371-madden-photo.png"
nohl-williams,"https://www.maddenratings.com/wp-content/uploads/nohl-williams-15293-madden-photo.png"
jaden-hicks,"https://www.maddenratings.com/wp-content/uploads/jaden-hicks-14951-madden-photo.png"
jaylon-moore,"https://www.maddenratings.com/wp-content/uploads/jaylon-moore-21656-madden-photo.png"
felix-anudike-uzomah,"https://www.maddenratings.com/wp-content/uploads/felix-anudike-uzomah-22916-madden-photo.png"
kaiir-elam,"https://www.maddenratings.com/wp-content/uploads/kaiir-elam-22257-madden-photo.png"
omarr-norman-lott,"https://www.maddenratings.com/wp-content/uploads/omarr-norman-lott-15224-madden-photo.png"
cyrus-allen,"https://www.maddenratings.com/wp-content/uploads/cyrus-allen-16325.png"
jalen-royals,"https://www.maddenratings.com/wp-content/uploads/jalen-royals-15056-madden-photo.png"
jared-wiley,"https://www.maddenratings.com/wp-content/uploads/jared-wiley-14689-madden-photo.png"
ashton-gillotte,"https://www.maddenratings.com/wp-content/uploads/ashton-gillotte-15182-madden-photo.png"
justin-fields,"https://www.maddenratings.com/wp-content/uploads/justin-fields-21560-madden-photo.png"
jeff-caldwell,"https://www.maddenratings.com/wp-content/uploads/madden-nfl-player.png"
emari-demercado,"https://www.maddenratings.com/wp-content/uploads/emari-demercado-23339-madden-photo.png"
emmett-johnson,"https://www.maddenratings.com/wp-content/uploads/emmett-johnson-16352.png"
nikko-remigio,"https://www.maddenratings.com/wp-content/uploads/nikko-remigio-4372716-madden-photo.png"
chris-roland-wallace,"https://www.maddenratings.com/wp-content/uploads/chrisroland-wallace-4428383-madden-photo.png"
jeffrey-bassa,"https://www.maddenratings.com/wp-content/uploads/jeffrey-bassa-15250-madden-photo.png"
jason-brownlee,"https://www.maddenratings.com/wp-content/uploads/jason-brownlee-23119-madden-photo.png"
hunter-nourzad,"https://www.maddenratings.com/wp-content/uploads/hunter-nourzad-15025-madden-photo.png"
omari-evans,"https://www.maddenratings.com/wp-content/uploads/madden-nfl-player.png"
cole-brevard,"https://www.maddenratings.com/wp-content/uploads/madden-nfl-player.png"
jaydn-ott,"https://www.maddenratings.com/wp-content/uploads/madden-nfl-player.png"
tyreke-smith,"https://www.maddenratings.com/wp-content/uploads/tyreke-smith-22158-madden-photo.png"
marcus-harris,"https://www.maddenratings.com/wp-content/uploads/marcus-harris-14888-madden-photo.png"
cooper-mcdonald,"https://www.maddenratings.com/wp-content/uploads/cooper-mcdonald-4567826-madden-photo.png"
kevin-knowles,"https://www.maddenratings.com/wp-content/uploads/kevin-knowles-4602648-madden-photo.png"
cj-hanson,"https://www.maddenratings.com/wp-content/uploads/cj-hanson-1169-madden-photo.png"
matt-waletzko,"https://www.maddenratings.com/wp-content/uploads/matt-waletzko-22113-madden-photo.png"
mike-caliendo,"https://www.maddenratings.com/wp-content/uploads/mike-caliendo-22609-madden-photo.png"
garrett-nussmeier,"https://www.maddenratings.com/wp-content/uploads/garrett-nussmeier-16201.png"
ethan-downs,"https://www.maddenratings.com/wp-content/uploads/ethan-downs-15192-madden-photo.png"
wesley-bissainthe,"https://www.maddenratings.com/wp-content/uploads/madden-nfl-player.png"
jake-briningstool,"https://www.maddenratings.com/wp-content/uploads/jake-briningstool-15107-madden-photo.png"
ethan-driskell,"https://www.maddenratings.com/wp-content/uploads/ethan-driskell-14737-madden-photo.png"
vincent-anthony-jr,"https://www.maddenratings.com/wp-content/uploads/madden-nfl-player.png"
cole-christiansen,"https://www.maddenratings.com/wp-content/uploads/cole-christiansen-21357-madden-photo.png"
jack-cochrane,"https://www.maddenratings.com/wp-content/uploads/jack-cochrane-22521-madden-photo.png"
zelmar-vedder,"https://www.maddenratings.com/wp-content/uploads/madden-nfl-player.png"
xavier-nwankpa,"https://www.maddenratings.com/wp-content/uploads/xavier-nwankpa-10232.png"
kahlil-benson,"https://www.maddenratings.com/wp-content/uploads/madden-nfl-player.png"
josh-thompson-10243,"https://www.maddenratings.com/wp-content/uploads/madden-nfl-player.png"
john-michael-gyllenborg,"https://www.maddenratings.com/wp-content/uploads/madden-nfl-player.png"
pete-nygra,"https://www.maddenratings.com/wp-content/uploads/pete-nygra-16362.png"
chris-oladokun,"https://www.maddenratings.com/wp-content/uploads/chris-oladokun-22480-madden-photo.png"
brock-bowers,"https://www.maddenratings.com/wp-content/uploads/brock-bowers-14678-madden-photo.png"
tyler-linderbaum,"https://www.maddenratings.com/wp-content/uploads/tyler-linderbaum-22274-madden-photo.png"
maxx-crosby,"https://www.maddenratings.com/wp-content/uploads/maxx-crosby-20571-madden-photo.png"
ashton-jeanty,"https://www.maddenratings.com/wp-content/uploads/ashton-jeanty-14793-madden-photo.png"
kolton-miller,"https://www.maddenratings.com/wp-content/uploads/kolton-miller-13098-madden-photo.png"
esa-pole,"https://www.maddenratings.com/wp-content/uploads/esa-pole-5153070-madden-photo.png"
taron-johnson,"https://www.maddenratings.com/wp-content/uploads/taron-johnson-13348-madden-photo.png"
jackson-powers-johnson,"https://www.maddenratings.com/wp-content/uploads/jackson-powers-johnson-14704-madden-photo.png"
nakobe-dean,"https://www.maddenratings.com/wp-content/uploads/nakobe-dean-22402-madden-photo.png"
aj-cole-iii,"https://www.maddenratings.com/wp-content/uploads/aj-cole-20821-madden-photo.png"
quay-walker,"https://www.maddenratings.com/wp-content/uploads/quay-walker-22187-madden-photo.png"
jalen-nailor,"https://www.maddenratings.com/wp-content/uploads/jalen-nailor-22363-madden-photo.png"
tre-tucker,"https://www.maddenratings.com/wp-content/uploads/tre-tucker-22806-madden-photo.png"
